Tweet ID,Mis Prob,Counter Mis Prob,Unrelated Prob,Label,Text,Created At,Is Retweet,Language,User ID,User Location,"label (0:misinformation, 1: counter-misinformation, 2: irrelevant)"
1233789694028152834,0.0025786589832776,0.9977566486478362,0.0165513557566561,1,"Has anyone else seen these mad conspiracy theories about the #Coronavirus and the 5G rollout. Not everything has to be a conspiracy, Ha!  I don’t buy it anyway based on what I’ve seen today.",Sat Feb 29 16:22:40 +0000 2020,False,en,183973940,"The Neon Jungle, UK",1
1233631934535749632,0.8603951798841821,0.0898119432662711,0.0210249372556364,0,@opalessense IMO it's not Coronavirus it's 5G low  level prolonged radiation causes in 15% of  Cancer radiation treated patients Radiation Pneumonitis which has exact same symptoms as what they say this Coronavirus has.  It's very rare to recatch the same strain of Virus but that's  happening,Sat Feb 29 05:55:47 +0000 2020,False,en,1169080390113325057,Western Australia,0
1233653964354314240,0.9313117642634589,0.0716057124197031,0.0041189915946473,0,@SurfFarmer 5G is in a different frequency than UV light. Sun light contains UV as well and doesn't cause the corona virus. 5G on the other hand in it's current frequency spectrum is said to be harmful to our DNA and immune system and we are being used as guinea pigs. https://t.co/SDsT1I5k8g,Sat Feb 29 07:23:19 +0000 2020,False,en,1108155306087862272,New Zealand,0
1233695757976449024,0.2679252709169427,0.7408739229720387,0.0253336853343626,1,The Corona virus may be a hoax and the illness may not be caused by a virus at all. It's not impossible that 5G is responsible here's a very good overview of the situation so far by David Icke (he mentions 5G towards the end - https://t.co/AcMKKaEWtd Plz share #Coronavid19 #5G,Sat Feb 29 10:09:24 +0000 2020,False,en,3003720760,United Kingdom,1
1233577957102256128,0.2668424722187077,0.0320395777988153,0.6482931021601631,2,More and more 5G Robot participate to against #coronavirus #COVIDー19 #CoVid19 in China. https://t.co/EbKBXCdgUF,Sat Feb 29 02:21:18 +0000 2020,False,en,1159493488364228608,China. Sri Lanka,2
1233773460175958016,0.0043454117087869,0.9807017734256244,0.0810853493846009,1,"@LKameze @LinnyJackson @BBCHughPym So where's the evidence to back up the claim that 5G is in anyway linked to Covid19? Or is that your closing statement, that ""time will tell""? Funny, that no conspiracy on that level has ever been proved after many many years. Time only tells us that some people are a bit crazy",Sat Feb 29 15:18:09 +0000 2020,False,en,940688691143626752,"London, England",1
1233648038670815232,0.0588552992379821,0.3384112343678194,0.5907200778510865,2,"good news!!   Covid-19 virus does not infect humans through robots and computers.  If humans act through robots or computers, they can continue production without being infected by Covid19 viruse.  #FactoryAutomation #covid19 #ROBOT #Computer #5G #5thGeneration",Sat Feb 29 06:59:47 +0000 2020,False,en,4834070414,ZIPANG,2
1233845286847623171,0.8046801241461528,0.0990670776734058,0.0254999762800832,0,#coronamirus #5G   Corona Virus Fakery And The Link To 5G Testing  The fact that they can claim to have a vaccine for a non existent virus in two hours proves that it is all fake.   Corona Virus Fakery And The Link To 5G Testing https://t.co/EGswTJIQBu,Sat Feb 29 20:03:34 +0000 2020,False,en,753192789584773120,United States,0
1233870134885769216,0.972127855601066,0.0108444206357304,0.0595421900624413,0,@nytimes Masks are not helpful because 5G breaks your immune system and coronavirus kills you. Stop the 5G right now!!,Sat Feb 29 21:42:19 +0000 2020,False,en,929282884094930945,Nihon,0
1233663310391848960,0.0219192448104166,0.923677048461806,0.1652400123538927,1,After finding a stop 5G group which claims 5G causes coronavirus and a group which claims smart meters cause health problems. I genuinely worry for society,Sat Feb 29 08:00:28 +0000 2020,False,en,129032640,"Cardiff, Wales",1
1232331585388711937,0.9817681269207396,0.0193014904055951,0.0050001322071828,0,@DeepStateExpose @realDonaldTrump It is funny you mention oxygen here. Some think the Coronavirus is really caused by 5G in China.  The waves mess up the molecules in oxygen making it hard for our hemoglobin to latch on and bring ox to our lungs and blood.,Tue Feb 25 15:48:40 +0000 2020,False,en,948061901342289920,,0
1232310828075864064,0.2142151542492299,0.2322795147314186,0.1244458206577421,3,@clif_high the credence for the case of 5G interacting with COVID-19 to exacerbate or even outright TRIGGER Cytokine Shocks is bothersome: https://t.co/YcJc7HXMOj (an analysis),Tue Feb 25 14:26:11 +0000 2020,False,en,33430506,,0
1232383635074027522,0.0224387709960453,0.7009264424919186,0.2371171282804468,1,"@Beybey1 @wataneman @Daffodil27 @Persian_Tiger_ Quite honestly this sounds absurd. There is good reason for all freedom loving countries to ban Huawei's 5G tech, but not due to a Corona virus link.",Tue Feb 25 19:15:29 +0000 2020,False,en,1060696186305146881,"Toronto, Ontario",1
1232377616201658373,0.0261284071746869,0.5044496279743436,0.5177767081943055,3,"@mrskingjmp At this point, maybe bird flu or even coronavirus. But I would not rule out any other possibilities, such as the 5G you mentioned. It is a world completely upside down.",Tue Feb 25 18:51:34 +0000 2020,False,en,1226637065292521475,At the same space-time as you.,2
1232217457663733761,0.8433789389821024,0.0267581978158985,0.0640168684469207,0,"@MRobertsQLD 60 HTZ 5G is coronavirus,it makes your oxygen  on your hemoglobin spin stopping O2 uptake and death",Tue Feb 25 08:15:10 +0000 2020,False,en,1138414336810971136,"Perth, Western Australia",0
1232424080755830790,0.1953969654468039,0.9342169224307094,0.001548918828551,1,Call me a conspiracy theorist. 5G and Coronavirus. They correlate.,Tue Feb 25 21:56:12 +0000 2020,False,en,205053069,,1
1232143101780791296,0.6921859385131335,0.1608683901585431,0.1014109131763521,0,@clif_high Clif have you looked into the 5G networks being erected as the cause of many deaths? It’s not all coronavirus. A 5G network was just built in the region of Wuhan.,Tue Feb 25 03:19:42 +0000 2020,False,en,956715042019389440,,0
1232125474345648128,0.8317090602892415,0.0654823525439215,0.0283842442263597,0,@DonaldJTrumpJr Need to look into cause and effect of 5G 60 megahertz can starve the body of Oxygen. Coronavirus is basically the flu. I think there’s more to the story then we are told.,Tue Feb 25 02:09:39 +0000 2020,False,en,1170805005332426753,,0
1232271993728356359,0.981004169571194,0.0062621726908344,0.0315041332195528,0,"Re:Coronavirus. Dig on 5G weaponized to interrupt ozygen uptake.  Causes ANY virus to kill. New,huge towers in Wuhan and other cities where so many are dying. https://t.co/lEP5zkP8rP",Tue Feb 25 11:51:52 +0000 2020,False,en,553762366,,0
1232119408031649792,0.9409689506024056,0.0294486313003495,0.035823309211807,0,"Corona virus is 5G and yes, it’s deadly and many people in power know about it We need to SHUT DOWN 5G Now We do not consent it’s awful! https://t.co/jKWKuoeKsO",Tue Feb 25 01:45:33 +0000 2020,False,en,540194877,,0
1232183843907567617,0.5197330535251955,0.6386872093919603,0.0038754669194258,3,@tedlieu @realDonaldTrump @CDCgov In the Q anon conspiracy theorist say it’s because HW was convicted. That’s what they’re spreading and they’re also spreading that coronavirus was intentional due to vaccines being forced on Chinese citizens and that 5G activated it.,Tue Feb 25 06:01:35 +0000 2020,False,en,207095556,United States,1
1232319148425789441,0.0577241801212364,0.9581949112999876,0.0112934913466271,1,"@Crypto_Bitlord I have a conspiracy for you, the cause of the coronavirus is the 5g internet",Tue Feb 25 14:59:15 +0000 2020,False,en,296975141,,1
1232413783664009217,0.4313243732390993,0.0002339343594422,0.958019661066249,2,"The #5G rollout is already behind, and #coronavirus could slow it even more https://t.co/2pxS9vmSQa #Tech",Tue Feb 25 21:15:17 +0000 2020,False,en,14706843,"Bethel Park, PA / Racine, WI",2
1232420939717136390,0.3401673317083132,0.0564388417427017,0.6024529982476888,2,"CBS News covering banning users on social platforms for spreading fear such as 5G causes cancer, anti vaxxers, and individuals calling coronavirus militarized. HAHA!  Your a JOKE.",Tue Feb 25 21:43:43 +0000 2020,False,en,1124773447815585793,,2
1232196843674775552,0.6039899506134135,0.0671654035653714,0.3417451023065053,0,"@realDonaldTrump Mr. President, I believe 5G is the connection to the Corona-virus. I Understand if nothing is being said right now.  Please read the URL below and RT 🙏🇺🇸  There is much more info of course.. Think for yourselves.. https://t.co/n9578Av2uG",Tue Feb 25 06:53:15 +0000 2020,False,en,23285810,"OHIO, United States",0
1232298340072685568,0.9166583780420988,0.0398979803692723,0.0446063125555047,0,@wyatt_privilege I’ve also heard that 5G *created* coronavirus,Tue Feb 25 13:36:33 +0000 2020,False,en,1666980361,"anytown, usa",0
1232332586833383426,0.1755613438737345,0.1441678798191075,0.5397925915340326,2,@NBCPolitics @NBCNews @MikeBloomberg  @ewarren  @JoeBiden @SpeakerPelosi @SenSchumer @NicolleDWallace   @maddow Someone better bring up the Coronavirus at the Debate tonight. Trump fired the Pandemic Response Team which Obama created. He also has no one in charge of 5G,Tue Feb 25 15:52:38 +0000 2020,False,en,780795036946444294,"Boynton Beach, FL",2
1232283395574697987,0.2562735382710378,0.4165490129427853,0.1468165216264325,3,"Now you have in front of you 2 phenomena that knowingly harm human beings. 1)5G and it is not prohibited by the government, 2)Corona virus created in a laboratory. If with these 2 proofs,your non redpilled friends don't understand that the Deep State is real,they never will.",Tue Feb 25 12:37:10 +0000 2020,False,en,949323877158617089,,2
1232296517857349633,0.8864425801329192,0.0315021779877328,0.1161899708804392,0,@FLOTUS  please ask DJT to study the biological damage of 5G &amp; what China is doing!! Coronavirus is the common COLD! It is 5G radiation and China ramp-up to 60 megahurtz! WE MUST BAN 5G IN USA!! Please study this!!,Tue Feb 25 13:29:19 +0000 2020,False,en,1222960884890423296,,2
1232326472100122624,0.0099668863166278,0.9576126102437869,0.0385203259869195,1,Conspiracy theorists on Facebook and YouTube are blaming coronavirus on 5G with no evidence https://t.co/ywpa8TJAy6,Tue Feb 25 15:28:21 +0000 2020,False,en,110972558,"London, UK",1
1232317385006292994,0.7954141524805899,0.1135129820567639,0.1255723346353499,0,@Moeshonline @LickshotLippy I'm sure next you'll be telling me the earth is flat or 5G caused Corona Virus,Tue Feb 25 14:52:14 +0000 2020,False,en,31727257,Eastburn,0
1232264204050223106,0.6971866457044664,0.140442361580554,0.0280726187005145,0,"#coronavirus conspiracy theory  Chinese given mandatory vaccines last fall, yvaccine contained replicating, DIGITIZED RNA activated by 60Ghz mm 5G waves that were just turned on..  the “virus” can be “digitally” reactivated at any time and the person can literally drop dead. ￼",Tue Feb 25 11:20:55 +0000 2020,False,en,33236909,,1
1232406616152190978,0.2196034106686384,0.0563762637266391,0.5972888219101672,2,"Apple suffers because of virus, Hong Kong riot news disappears, and so many other plans are *halted* bec of   #coronavirus but... 5G?   nope, still happening despite virus attacks... 🤔  no testing done... unless you count CIA/NASA testing from 30 yrs ago. https://t.co/LKtOns0uj2",Tue Feb 25 20:46:48 +0000 2020,False,en,823602642748342272,,2
1232343529332056064,0.0913396791121007,0.0064743510227813,0.9275207631084924,2,China deploys smart robots that use 5G technology and thermal imaging to fight #coronavirus. https://t.co/W4mpJq2MIV,Tue Feb 25 16:36:07 +0000 2020,False,en,1277570270,Kampala,2
1232395009615421440,0.1522316513143395,0.0055751980148604,0.9338196946187978,2,"New excuse for not buying an expensive phone with limited coverage: ""#Coronavirus to hit #5G smartphone sales in 2020"" https://t.co/tuivPHZ4ET https://t.co/bBTfFPZlP4",Tue Feb 25 20:00:41 +0000 2020,False,en,379277826,"Dallas, TX",2
1232421092125552642,0.9742653238796748,0.0038064200172765,0.1403979747190764,0,"@stclairashley @SW1774 Coronavirus wouldn't be causing panic right now if we eliminate 5G.  It is the catalyst.look it up every city and cruise liner,hospitals were inundated with 5G.  It activates disease and removes the ability to process oxygen.Without oxygen you cannot breath, stops hearts, kills!",Tue Feb 25 21:44:20 +0000 2020,False,en,958469564421103618,,0
1232319797704003587,0.2589767733565847,0.4960673476307666,0.145062562268212,3,"@thehealthguy I used to like you articles, but your stories on coronavirus are to invoke fear into people. It is as mild as a cold, as many drs have said. This is an attempt to close down China protests and is a hoax. Look up Jon Rappoport. Caused by pollution and 5G.",Tue Feb 25 15:01:49 +0000 2020,False,en,38456071,,2
1232352763914354692,0.9118317550840968,0.0122878915852356,0.090388811187911,0,"James Perloff: ""The plan is this: roll out 5G worldwide, while simultaneously blaming all the illness it causes on the “the spreading coronavirus,” then kill even more people with mandatory vaccines funded by Bill Gates.""  https://t.co/wi6dKVASyg  https://t.co/JYxEi7S1VE",Tue Feb 25 17:12:49 +0000 2020,False,en,477864155,Winnipeg,0
1232296154882285569,0.2476249515041998,0.7223920460340925,0.0351027924733954,1,@kikimancy ...but holy shit...they think the coronavirus is actually 5g illness? That so does not surprise me. Wow!,Tue Feb 25 13:27:52 +0000 2020,False,en,925715497,Canada,1
1232131341690507265,0.0702711944815242,0.9385723250854758,0.0124687816234513,1,it’s a conspiracy theory that the corona virus &amp; 5G is connected &amp; dawg ... my mind is blown like wtf 🤯,Tue Feb 25 02:32:58 +0000 2020,False,en,3054114716,ina hood like a engine 📍,1
1232447965203054592,0.9920102164721284,0.0083816730590129,0.01562611339859,0,"🤫📢 Coronavirus is not what you think! It is only located where they've implemented 5G....⏰🌏🛸🌌  This particular ""Coronavirus"" is actually a ""frequency induced illness""!!   Causing a lack of oxygen to the most vital organs (heart, lungs, kidneys, etc..) using (60 MGz) https://t.co/6hPFjpt40s",Tue Feb 25 23:31:07 +0000 2020,False,en,1955657004,,0
1232259827277148160,0.8138719253527875,0.1199816379088068,0.0444485245772648,0,Wow at the number of people that think coronavirus is caused by 5G. Sure. Let's assume that's a thing. How would it work? https://t.co/NGWFEb0hOp,Tue Feb 25 11:03:31 +0000 2020,False,en,16366437,,0
1232426300809392129,0.7397334025847084,0.0889699338488557,0.0847363207224775,0,"If you want your mind blown, look the the theory that the #Coronavirus  was caused by the creation of 5G. Who was the first city to test 5G you ask ? Wuhan.",Tue Feb 25 22:05:02 +0000 2020,False,en,979262710939635713,"Cork, Ireland",0
1230788160990392321,0.0146619961446693,0.0214561640340327,0.9828269512720476,2,Huawei says no impact on 5G supply from coronavirus #tech #news https://t.co/PggNtifNyk,Fri Feb 21 09:35:39 +0000 2020,False,en,700512844161241089,,2
1230921691020263425,0.9303647171957712,0.0413736677700615,0.0124308442961054,0,WAKE UP SHEEPLE  5G IS WHAT CAUSED THE SPREAD OF CORONAVIRUS  GEMTRIA  Q ANON IS REAL https://t.co/bxOZxeCQUf,Fri Feb 21 18:26:15 +0000 2020,False,en,1079760964168298497,Diggin in the crates,0
1230819304578396160,0.0415966457094862,0.0041109881942944,0.9800299954739956,2,Huawei says no impact on 5G supply from coronavirus https://t.co/7EZ5qRFLjd via @hybrid_ts https://t.co/2PUhxiile5,Fri Feb 21 11:39:24 +0000 2020,False,en,962396494228807681,"London, England",2
1230988839130255361,0.023340750740069,0.0278253284604218,0.952836079782692,2,"5G Network Rollout Delayed In China, Flights Canceled Due To Coronavirus: The coronavirus has far-reaching impacts that extend beyond health, with a wide range of economic effects in sectors ranging… https://t.co/OssIMNS4gI @PatrickCoomans #FinTech #TrustedFintech #CyberAware",Fri Feb 21 22:53:04 +0000 2020,False,en,942429433746673665,Belgium,2
1230987053267116033,0.8694735679365948,0.1343077806310599,0.0089446407961117,0,"@RanaVin20 @HenryMakow @jamesperloff After my initial research into the Coronavirus, I discovered Wuhan had just began testing 5G when the virus broke out, which got me thinking, because both share some same symptoms, it could be that ionizing radiation from 5G could likely also contribute to death.",Fri Feb 21 22:45:58 +0000 2020,False,en,948635185058336768,FEMA Region 7,0
1230940362157576194,0.0563691884447313,0.7090926704596225,0.105646664268014,1,"@Hemlepp53 Yet another conspiracy theory about Wuhan , this time it isn't 5G, but the release of a mortal nerve toxin that China's hiding behind the Corona Virus #Wujan #kon_ike #ike_sijelo #moli_ante",Fri Feb 21 19:40:26 +0000 2020,False,en,1021357609838948354,ma Pesije,1
1230997392830287872,0.0026645869727926,0.0013021218557782,0.9970360672455564,2,"5G Network Rollout Delayed In China, Flights Canceled Due To Coronavirus https://t.co/NworDTSNWp",Fri Feb 21 23:27:03 +0000 2020,False,en,183816474,sf bay area,2
1230766654709092352,0.3736858508514659,0.1389128482323018,0.369007871450055,3,Liked on YouTube: China Wuhan Coronavirus 5G Radiation Sickness Eleven-Point Overview https://t.co/AIleTvsaJA,Fri Feb 21 08:10:11 +0000 2020,False,en,289762786,Undisclosed,0
1230965500454170625,0.1071401474990717,0.9079733271717,0.0123550701240799,1,i've read a LOT of coronavirus conspiracy but the wild ones are still 👉https://t.co/caree0aSfP said it wasn't a virus but 5g radiation or whatsoever 😂😂😭,Fri Feb 21 21:20:20 +0000 2020,False,en,95147855,,1
1230935901783543808,0.9720047791308468,0.1061089421351534,0.0025251573698984,0,It is no #coincident that #coronavirus hit #wuhan the same time the #5G was rolled out there. #sayNOto5g because they are using it as a #weapon that can zap an individual dead..hence why the call it the #dropDeadvirus https://t.co/wfLA1uI6wf #wuhan400 was all planned in the 80s.,Fri Feb 21 19:22:43 +0000 2020,False,en,23133818,In burning 🔥hell.,0
1230948150678097925,0.3454894913351283,0.07775351301839,0.4412046336839774,3,"Anonymous Official's latest drop is *very* timely: Most People Don't Even Realize What's Happening (about 5G, not #CoronaVirus). https://t.co/h9rPEs9rNB",Fri Feb 21 20:11:23 +0000 2020,False,en,68742060,"Houston, TX",2
1231001511989317632,0.8250046191523286,0.022109788870602,0.0993043735807998,0,@IcedRunway you don't want to stop the 5g Ray's because then they can't kill the coronavirus germs.,Fri Feb 21 23:43:26 +0000 2020,False,en,849375328954875905,,0
1230846759590645761,0.0061840345905778,0.0017617488852798,0.9942723533429229,2,China faces delay in 5G mobile network due to coronavirus https://t.co/hHDkhRBtg6,Fri Feb 21 13:28:30 +0000 2020,False,en,368938149,India,2
1230691988216745984,0.0842727117304888,0.8085630823137059,0.1423706080379437,1,COVID-19: South Korean sect identified as hotbed. Gathering of all kinds should be avoided. Video conferencing can replace gathering. No 5G is not an excuse. https://t.co/Z3V5octcT3,Fri Feb 21 03:13:29 +0000 2020,False,en,789210693434155008,,1
1230824679344136192,0.0033476938070045,0.0014516674796169,0.9978872073700348,2,"5G equipment supplies not affected by #coronavirus, #Huawei says https://t.co/f5WASJdmoR",Fri Feb 21 12:00:45 +0000 2020,False,en,869084593047064577,,2
1230888874752258049,0.1753271256844228,0.0327183416000532,0.7563147049066266,2,Is the Coronavirus linked to China’s Rollout of 5G and Biowarfare?  https://t.co/EFDxsDCBqa  #occult #eustox,Fri Feb 21 16:15:51 +0000 2020,False,en,42593525,United States,2
1230703386158231553,0.6679459292841217,0.274213322046891,0.0216420208141234,0,The Deep Dark Connection Between 5G and the Corona Virus https://t.co/eoKAO1a2vC  #wuhan #china #CORONAVIRIUS #2019nCoVcoronavirus #19nCoVcoronavirus #nCoVcoronavirus #ozarks #ozarkmo #ky3tv #ky3news #kspr33 #kspr #ksprtv #ksprnews #ozarksfox #springfieldmo #RogersvilleMO https://t.co/FX1CpWuCBb,Fri Feb 21 03:58:47 +0000 2020,False,en,62613436,USA,0
1231000558930030592,0.0922461983062598,0.0011286225550473,0.9613836105773136,2,5G Rollout Delayed In China Due To Coronavirus - https://t.co/wH4rykWo4N: 5G Rollout Delayed In China Due To Coronavirus  https://t.co/wH4rykWo4N https://t.co/eYY9lZ6kOt,Fri Feb 21 23:39:38 +0000 2020,False,en,39975891,"Toronto, Ontario",2
1230784307125420033,0.050450021490997,0.0125061449086611,0.91594400913325,2,"The manufacture of Huawei’s 5G network, the equipment will not be affected by the corona virus https://t.co/mw4rCV7Pki",Fri Feb 21 09:20:20 +0000 2020,False,en,3152216312,"Mumbai, India",2
1230828648426504192,0.009153965537373,0.0025828586674911,0.990212938727735,2,China faces delay in 5G mobile network due coronavirus https://t.co/hHDkhRBtg6,Fri Feb 21 12:16:32 +0000 2020,False,en,368938149,India,2
1230733937984466944,0.0536331451330779,0.00660715352416,0.9834692438618652,2,ETTelecom | Huawei says no impact on 5G supply from coronavirus https://t.co/2pfiIzA3Td,Fri Feb 21 06:00:11 +0000 2020,False,en,81082366,"Film City, Noida",2
1230676009587920896,0.063314501886539,0.0118504689112668,0.9528559355614236,2,Huawei says no impact on 5G supply from #coronavirus https://t.co/EAzSx8qlva #COVID19,Fri Feb 21 02:10:00 +0000 2020,False,en,44728980,Philippines,2
1230909030354341890,0.0259121462072624,0.0021054459700683,0.9651479010497832,2,Strategy Analytics says global 5G smartphone shipments will reach 199 million in 2020. Disruption caused by the coronavirus scare and global economic slowdown will cap 5G volumes this year.  #5g,Fri Feb 21 17:35:56 +0000 2020,False,en,1128291723967225856,"New Delhi, India",2
1230715367548276736,0.050450021490997,0.0125061449086611,0.91594400913325,2,"The manufacture of Huawei's 5G network, the equipment will not be affected by the corona virus https://t.co/FaRMRAN6SR https://t.co/UBNj3K9meP",Fri Feb 21 04:46:23 +0000 2020,False,en,2833394594,Meerut,2
1230890514330705921,0.7250517632204954,0.0084597767557286,0.2557341139345532,0,"Linked to their recent launch of 5G? ""South Korea becomes most infected country outside China for coronavirus as cases spike""  https://t.co/213cqerpqd",Fri Feb 21 16:22:22 +0000 2020,False,en,49883822,,0
1230831042019418112,0.1215152931643419,0.4839037302651986,0.2501318648322727,3,@LeftieKwilks This started because my youngest sister asked if we think the radiation from 5G phone manufacturing is causing coronavirus. I am going to say less,Fri Feb 21 12:26:02 +0000 2020,False,en,329832061,borders- whats up with that? ,1
1230819692475867137,0.2004757201653049,0.011267511708878,0.8756970994845943,2,Doctors see ultrasound images of #coronavirus patients in #Wuhan during a #5G long-distance consultation in a hospital in Chengdu on Feb 20. Specialists in leading hospitals outside Hubei province can give direction to grassroots doctors and suggestion on diagnosis and treatment. https://t.co/X2qnHZuXJ4,Fri Feb 21 11:40:56 +0000 2020,False,en,3910925474,"上海, 中华人民共和国",2
1230557247719084032,0.0010093053280812,0.0140908983676959,0.9952930181355492,2,Huawei says no impact on 5G supply from coronavirus: China's Huawei said on Thursday the coronavirus outbreak would not affect the supply of 5G telecoms equipment to its customers after its factories resumed production. https://t.co/MjM37YDFQi #capitalexits #acquisitions #mbo https://t.co/vIvZQuDzW9,Thu Feb 20 18:18:05 +0000 2020,False,en,3357638781,"London, England",2
1230599469751775232,0.3959393873653267,0.0594542681356143,0.5035843216912967,2,"UPDATE On Coronavirus, 5G, ELF, Apirin, Mismanagement -- the Perfect Storm Robert David Steele, who wrote the only coherent ""all source all cause"" article on the Wuhan China illness, comes  back with in update the shows how many factors are interacting to take the challenge t... https://t.co/uic78qlMo9",Thu Feb 20 21:05:51 +0000 2020,False,en,14575708,U.S.A.,2
1230550554738335744,0.0360579036084009,0.0009303504969309,0.9902008064671134,2,Huawei says no impact on 5G supply from coronavirus https://t.co/GC7vahb35f,Thu Feb 20 17:51:29 +0000 2020,False,en,1137755755292106753,United States,2
1230424610794901504,0.4626843902666921,0.0703549328591616,0.3083908607433801,3,"Coronavirus, 5G, &amp; Love Energy, BioHealing — 3 Experts &amp; Robert David Steele https://t.co/huE8Ql1mzD",Thu Feb 20 09:31:02 +0000 2020,False,en,1187525186284748800,Eugene OR,0
1230495219906273280,0.8930679178812706,0.0097108987827317,0.1055023646683708,0,WUHAN CORONA VIRUS IS A 5G LED SMART STREET LIGHT TEST BED – YouTube https://t.co/kCNH7AvrHx,Thu Feb 20 14:11:36 +0000 2020,False,en,69163320,United States,0
1230563590203006984,0.0833495843742517,0.0075630356390833,0.9411594008681072,2,Huawei says no impact on 5G supply from coronavirus https://t.co/sLqr4BFxib via @nationalpost,Thu Feb 20 18:43:17 +0000 2020,False,en,18354953,Running...,2
1230600882796060677,0.036009554564493,0.0018911425412911,0.9781482256693044,2,There are questions about whether ongoing disruptions caused by coronavirus could cause problems for — or even delay — the 5G iPhone release that many are counting on to provide a big boost to Apple https://t.co/UQzgJgcOPg #END,Thu Feb 20 21:11:28 +0000 2020,False,en,898442239,Stockholm,2
1230542532553199616,0.6128049133111451,0.3269125460470106,0.0226725655912372,0,"@crystal85680774 @IsChinar Oh, so because Wuhan has got 5G, that's the definite cause of coronavirus! Hold on, lots of coronavirus sufferers have worn shoes. Maybe shoes are what causes coronavirus...",Thu Feb 20 17:19:36 +0000 2020,False,en,20081305,Midlands,0
1230552326005567489,0.0445119576449505,0.0008720470600582,0.988646838619936,2,Huawei Says No Impact to 5G Supply From Coronavirus - https://t.co/VG58qVhBFx,Thu Feb 20 17:58:31 +0000 2020,False,en,816101397397700608,,2
1230508393636515841,0.979797350911313,0.0027214650068269,0.1082562818753024,0,"Caroline Stephens Coronavirus, 5G and Population control https://t.co/DUExN49hYd",Thu Feb 20 15:03:57 +0000 2020,False,en,31361365,soest,0
1230594237248360449,0.0757756195349173,0.0047813930634201,0.9163896225340584,2,Global 5G smartphone shipments will hit 199 million in 2020. Disruption caused by coronavirus will cap sales this year. Read the full analysis here: https://t.co/wxiRSgL7Py https://t.co/gzgDA7Hjen,Thu Feb 20 20:45:04 +0000 2020,False,en,82073571,"Milton Keynes, England",2
1230601776778399746,0.0734780657745047,0.0188777489983376,0.8818611358449353,2,#Huawei says the coronavirus has had no effect on production of #5G networking equipment https://t.co/JmPTRePtWa,Thu Feb 20 21:15:01 +0000 2020,False,en,16417526,,2
1230607953721462784,0.0085960223511292,0.0020101261129508,0.9896371374365512,2,Production of Huawei’s 5G networking equipment unaffected by the coronavirus https://t.co/TJXXYnO28y https://t.co/3fQUXbZcgC,Thu Feb 20 21:39:34 +0000 2020,False,en,1086625989034012672,"Mumbai, India",2
1230458239663382528,0.3048558138274908,0.5010789633812517,0.1400875852683631,1,"""This is a catastrophe. It is not a flu, it is not a common cold, it is not something that 5G brought onto China, it is not God punishing the Godless red commies. ... It is a catastrophe with world-wide consequences.""   #CoronaVirus #WuFlu #CoVid19   https://t.co/ae9iRpOnBl",Thu Feb 20 11:44:39 +0000 2020,False,en,8220042,Sherwood,1
1230629408052056065,0.9939316935836292,0.0065671583096495,0.011304333943243,0,"@Rich12687944 @free_energy2016 @Marfoogle 5G frequency is known to cause severe disruptions in body's ability to absorb &amp; utilize oxygen. The basic premise of illness is due to the fundamental lack of oxygen. When you put these 2 together, that's quite literally the (silent) weapons of mass destruction, ie., coronavirus",Thu Feb 20 23:04:49 +0000 2020,False,en,1217843146886795264,"Arizona Bay, SNAFU",0
1230356492382953473,0.0197140908491354,0.0024156252918095,0.996710560441694,2,Morning Brief: Covid-19 Delays Malaysia's 5G? - https://t.co/wm02cj8Xpo https://t.co/6f5YiE1OEX,Thu Feb 20 05:00:21 +0000 2020,False,en,29155120,"Kuala Lumpur, Malaysia",2
1230563118633218051,0.1568967899162519,0.0763141555503085,0.8035073795275386,2,"The world knows that the data from China, where a deadly disease was originated and has killed thousands, can not be trusted.  What makes us think that we can trust their 5G tech, their eco data, their treatment on human rights and human diginity, even as a world leader? #covid19 https://t.co/D5rkEn8uNE",Thu Feb 20 18:41:24 +0000 2020,False,en,730105474788392962,"California, USA",2
1230551367820775425,0.058074327202521,0.00043585138057,0.9961344784701976,2,UPDATE 1-Huawei says no impact on 5G supply from coronavirus https://t.co/WGw2Xf3zBT,Thu Feb 20 17:54:43 +0000 2020,False,en,937962626222497793,National Capital Region,2
1230587811461500928,0.0047673568596512,0.0057141478146221,0.9961121826898364,2,Huawei says no impact on 5G supply from coronavirus - https://t.co/QEIFm7PA5B #LatestComments,Thu Feb 20 20:19:32 +0000 2020,False,en,3088796493,,2
1230290103123107841,0.3515261072576457,0.0868983442682165,0.4452485945838316,3,Coronavirus cuts into 5G standards work (Mike Dano/Light Reading:) https://t.co/NQ0tlsFFJY,Thu Feb 20 00:36:32 +0000 2020,False,en,505520414,San Francisco,2
1230628349384458242,0.9602438067091784,0.0474738810531285,0.0108878772254149,0,@C_Rich75 Not many people are talking about how #wuhantruth was once off the first 5G experiments. Implementing hundreds of close transmission towers..... microwaved them so their immune systems were down and then they got infected. #coronavirus,Thu Feb 20 23:00:37 +0000 2020,False,en,935192746675130368,THESE united states of America,0
1230452164935507970,0.2816210832738728,0.6259827195181821,0.0228463305854479,1,@DSmithGP @KimberlieBuff @Jordan_Sather_ I do not believe that 5G is the cause of the Coronavirus.,Thu Feb 20 11:20:31 +0000 2020,False,en,876324683511209984,,1
